Activity,Activity_Type,Activity_Value,Compound_CID,uM,p_value,Label,Final_Activity
Active,IC50,0.023,117723281.0,0.023,7.638272163982407,1,Active
Active,IC50,0.023,86293185.0,0.023,7.638272163982407,1,Active
Active,IC50,0.023,135276265.0,0.023,7.638272163982407,1,Active
Active,IC50,0.023,126564831.0,0.023,7.638272163982407,1,Active
Active,IC50,0.023,117892019.0,0.023,7.638272163982407,1,Active
Active,IC50,0.023,86293557.0,0.023,7.638272163982407,1,Active
Active,Ki,0.023,89656486.0,0.023,7.638272163982407,1,Active
Active,IC50,0.023,142745984.0,0.023,7.638272163982407,1,Active
Active,IC50,0.023,122553448.0,0.023,7.638272163982407,1,Active
Active,IC50,0.023,118095248.0,0.023,7.638272163982407,1,Active
Active,IC50,0.023,135276371.0,0.023,7.638272163982407,1,Active
Active,IC50,0.023,77843964.0,0.023,7.638272163982407,1,Active
Active,IC50,0.023,135276309.0,0.023,7.638272163982407,1,Active
Active,IC50,0.023,118095174.0,0.023,7.638272163982407,1,Active
